Section,Depth between samples (cm),position in section (mm),position in section (cm),Position in composite (cm),Composite depth (m),sample surface,validity,E-gain,E-offset,F-slope,F-offset,kcps,MSE,Ca,Fe,Ti,TiD,Mo inc,Mo coh,Inc+Coh,Inc.Coh,,Ca (/inc+coh),Fe (/inc+coh),Ti (/inc+coh),Zr (/inc+coh),Rb (/inc+coh),Mn (/inc+coh),Sr (/inc+coh),K (/inc+coh),Si (/inc+coh),,SiTi,FeMn,Zr:Rb
BISH-BABOGAYA11-1A-1U-9B,0.02,139.2,13.92,743.43,7.4343,6.58,1,0.018352,-0.019443,0.006936,0.1074,17055,1.35,5993,78058,0.08744954,874.4954,17381,4666,22047,3.725032147,,0.271828367,3.540527056,0.08744954,0.04680909,0.023540618,0.052887014,0.078922302,0.043951558,0.005941851,,0.067946058,66.94511163,1.988439301
BISH-BABOGAYA11-1A-1U-9B,0.02,139.4,13.94,743.45,7.4345,6.58,1,0.018354,-0.019443,0.006905,0.1074,16994,1.47,5726,77385,0.08697218,869.7218,17375,4839,22214,3.590617896,,0.257765373,3.483613937,0.08697218,0.049338255,0.023633744,0.056180787,0.076438282,0.043531107,0.005852165,,0.067287785,62.00721142,2.087619084
BISH-BABOGAYA11-1A-1U-9B,0.02,139.6,13.96,743.47,7.4347,6.59,1,0.018356,-0.019443,0.006932,0.1074,17070,1.32,6029,77812,0.090350838,903.50838,17521,4626,22147,3.787505404,,0.272226487,3.513432971,0.090350838,0.042172755,0.024608299,0.059692058,0.078204723,0.044927078,0.006321398,,0.069965017,58.85930371,1.713761483
BISH-BABOGAYA11-1A-1U-9B,0.02,139.8,13.98,743.49,7.4349,6.59,1,0.018358,-0.019443,0.00692,0.1074,17514,1.55,6455,81177,0.091116774,911.16774,17976,4786,22762,3.755954868,,0.28358668,3.566338635,0.091116774,0.04806256,0.032246727,0.05539935,0.077805114,0.043054213,0.004700817,,0.051591128,64.3750989,1.490463203
BISH-BABOGAYA11-1A-1U-9B,0.02,140,14,743.51,7.4351,6.59,1,0.018354,-0.019443,0.006995,0.1074,17752,1.47,6377,83979,0.090231568,902.31568,17864,4678,22542,3.818725951,,0.282894153,3.725445834,0.090231568,0.049729394,0.02413273,0.057137787,0.072753083,0.047422589,0.005722651,,0.063421829,65.20108722,2.060661765
BISH-BABOGAYA11-1A-1U-9B,0.02,140.2,14.02,743.53,7.4353,6.59,1,0.018354,-0.019443,0.006995,0.1074,18166,1.35,6863,88632,0.106040754,1060.40754,17438,4695,22133,3.714164004,,0.310079971,4.00451814,0.106040754,0.044503682,0.022997334,0.058509917,0.080061447,0.046085031,0.007997108,,0.075415424,68.44169921,1.935167007
BISH-BABOGAYA11-1A-1U-9B,0.02,140.4,14.04,743.55,7.4355,6.59,1,0.018352,-0.019443,0.007007,0.1074,17901,1.54,7114,84471,0.093343836,933.43836,18035,4816,22851,3.74480897,,0.311321168,3.696599711,0.093343836,0.04573104,0.026125771,0.053476872,0.077064461,0.046387467,0.008314735,,0.089076418,69.12520446,1.750418772
BISH-BABOGAYA11-1A-1U-9B,0.02,140.6,14.06,743.57,7.4357,6.59,1,0.018354,-0.019443,0.006942,0.1074,17662,1.5,6661,83297,0.099180623,991.80623,17565,4647,22212,3.779857973,,0.299882946,3.750090041,0.099180623,0.048397263,0.027957861,0.05713128,0.069196831,0.044525482,0.007248334,,0.073082161,65.63987436,1.73107889
BISH-BABOGAYA11-1A-1U-9B,0.02,140.8,14.08,743.59,7.4359,6.59,1,0.018356,-0.019443,0.0069,0.1074,17857,1.39,6832,84659,0.104299929,1042.99929,17879,4633,22512,3.859054608,,0.303482587,3.76061656,0.104299929,0.044776119,0.028740227,0.058502132,0.074582445,0.049884506,0.00768479,,0.073679727,64.28170105,1.557959824
BISH-BABOGAYA11-1A-1U-9B,0.02,141,14.1,743.61,7.4361,6.59,1,0.018357,-0.019443,0.006919,0.1074,17795,1.41,6956,84874,0.104504906,1045.04906,17799,4621,22420,3.851763688,,0.310258698,3.785637823,0.104504906,0.044067797,0.025379126,0.061016949,0.073104371,0.047145406,0.006155219,,0.058898848,62.04239781,1.736379614
BISH-BABOGAYA11-1A-1U-9B,0.02,141.2,14.12,743.63,7.4363,6.59,1,0.018356,-0.019443,0.006953,0.1074,17925,1.47,6769,86909,0.098393574,983.93574,17699,4711,22410,3.756951815,,0.302052655,3.878134761,0.098393574,0.043195002,0.024497992,0.060464079,0.074654172,0.04832664,0.00821062,,0.083446712,64.1394829,1.763205817
BISH-BABOGAYA11-1A-1U-9B,0.02,141.4,14.14,743.65,7.4365,6.59,1,0.018357,-0.019443,0.006937,0.1074,17762,1.57,6901,85036,0.105987457,1059.87457,17656,4507,22163,3.917461726,,0.311374814,3.836845192,0.105987457,0.042097189,0.022695483,0.058927041,0.076388576,0.048639625,0.006587556,,0.062154108,65.11179124,1.854870813
BISH-BABOGAYA11-1A-1U-9B,0.02,141.6,14.16,743.67,7.4367,6.6,1,0.018357,-0.019443,0.00696,0.1074,17646,1.62,7111,85353,0.101225074,1012.25074,17631,4735,22366,3.723548046,,0.317937942,3.816194223,0.101225074,0.044040061,0.024993293,0.058794599,0.07806492,0.053116337,0.007153715,,0.070671378,64.90722427,1.76207517
BISH-BABOGAYA11-1A-1U-9B,0.02,141.8,14.18,743.69,7.4369,6.6,1,0.018357,-0.019443,0.00696,0.1074,17713,1.46,6810,86144,0.09717797,971.7797,17405,4565,21970,3.812705367,,0.309968138,3.920983159,0.09717797,0.039872553,0.026445152,0.062812927,0.079472007,0.055575785,0.006144743,,0.06323185,62.42318813,1.507745276
BISH-BABOGAYA11-1A-1U-9B,0.02,142,14.2,743.71,7.4371,6.6,1,0.018358,-0.019443,0.006982,0.1074,17739,1.67,7156,85970,0.098240469,982.40469,17237,4587,21824,3.757793765,,0.327895894,3.939241202,0.098240469,0.042659457,0.029142229,0.063920455,0.084677419,0.056818182,0.008110337,,0.08255597,61.6272397,1.463836448
BISH-BABOGAYA11-1A-1U-9B,0.02,142.2,14.22,743.73,7.4373,6.6,1,0.018352,-0.019443,0.006982,0.1074,17893,1.44,7093,87253,0.105212926,1052.12926,17399,4604,22003,3.779105126,,0.322365132,3.965504704,0.105212926,0.05117484,0.027678044,0.060491751,0.084761169,0.052356497,0.00908967,,0.086393089,65.55447046,1.848932677
BISH-BABOGAYA11-1A-1U-9B,0.02,142.4,14.24,743.75,7.4375,6.6,1,0.018352,-0.019443,0.007004,0.1074,17749,1.46,6876,85726,0.106859074,1068.59074,17242,4656,21898,3.703178694,,0.314001279,3.914786739,0.106859074,0.046670929,0.028084757,0.064298109,0.077084665,0.055895516,0.008174262,,0.076495726,60.88494358,1.661788599
BISH-BABOGAYA11-1A-1U-9B,0.02,142.6,14.26,743.77,7.4377,6.6,1,0.018351,-0.019443,0.007027,0.1074,17969,1.54,7200,88003,0.108618169,1086.18169,17112,4772,21884,3.585917854,,0.329007494,4.021339792,0.108618169,0.054880278,0.025635167,0.065801499,0.080789618,0.053463718,0.008956315,,0.082456878,61.11319428,2.140819992
BISH-BABOGAYA11-1A-1U-9B,0.02,142.8,14.28,743.79,7.4379,6.6,1,0.018351,-0.019443,0.007027,0.1074,18281,1.43,7200,91104,0.114023349,1140.23349,16947,4724,21671,3.58742591,,0.332241244,4.203959208,0.114023349,0.047252088,0.03068617,0.062848969,0.089335979,0.05606571,0.007752296,,0.067988669,66.88986749,1.539849646
BISH-BABOGAYA11-1A-1U-9B,0.02,143,14.3,743.81,7.4381,6.61,1,0.01835,-0.019443,0.00705,0.1074,18104,1.63,7137,90491,0.117363269,1173.63269,16899,4658,21557,3.627951911,,0.331075753,4.19775479,0.117363269,0.045275317,0.030570116,0.070232407,0.089112585,0.057058032,0.008164401,,0.069565217,59.7694849,1.481031901
BISH-BABOGAYA11-1A-1U-9B,0.02,143.2,14.32,743.83,7.4383,6.61,1,0.018355,-0.019443,0.00713,0.1074,17921,1.47,7349,89471,0.118224538,1182.24538,16815,4678,21493,3.594484823,,0.341925278,4.16279719,0.118224538,0.047085097,0.025170986,0.064253478,0.089145303,0.05671614,0.008560927,,0.072412436,64.78711067,1.870609955
BISH-BABOGAYA11-1A-1U-9B,0.02,143.4,14.34,743.85,7.4385,6.61,1,0.018356,-0.019443,0.007174,0.1074,17742,1.36,7434,88088,0.107949752,1079.49752,16497,4837,21334,3.410585073,,0.348457861,4.128995969,0.107949752,0.056341989,0.034170807,0.06576357,0.085403581,0.056341989,0.009890316,,0.091619627,62.78545962,1.648834018
BISH-BABOGAYA11-1A-1U-9B,0.02,143.6,14.36,743.87,7.4387,6.61,1,0.018358,-0.019443,0.007188,0.1074,17977,1.6,7479,90406,0.11112157,1111.2157,16715,4532,21247,3.688217123,,0.352002636,4.255000706,0.11112157,0.047159599,0.018449663,0.073327999,0.080670212,0.05379583,0.007012755,,0.063108852,58.02695783,2.556122516
BISH-BABOGAYA11-1A-1U-9B,0.02,143.8,14.38,743.89,7.4389,6.61,1,0.018358,-0.019443,0.006963,0.1074,18160,1.58,7560,92370,0.121442394,1214.42394,16600,4587,21187,3.618923043,,0.35682258,4.359748903,0.121442394,0.044933214,0.024920942,0.061783169,0.088780856,0.059376032,0.010147732,,0.083560047,70.56531696,1.803030319
BISH-BABOGAYA11-1A-1U-9B,0.02,144,14.4,743.91,7.4391,6.62,1,0.018359,-0.019443,0.006943,0.1074,18123,1.67,7727,91745,0.12457542,1245.7542,16250,4653,20903,3.492370514,,0.369659857,4.389082907,0.12457542,0.044060661,0.027986413,0.066688992,0.084868201,0.060852509,0.008611204,,0.069124424,65.81420374,1.574358993
BISH-BABOGAYA11-1A-1U-9B,0.02,144.2,14.42,743.93,7.4393,6.62,1,0.018353,-0.019443,0.006876,0.1074,18449,1.47,7665,96046,0.118828737,1188.28737,16047,4512,20559,3.556515957,,0.372829418,4.671725278,0.118828737,0.044846539,0.034777956,0.076122379,0.093292475,0.061773433,0.008949852,,0.075317233,61.3712464,1.289510488
BISH-BABOGAYA11-1A-1U-9B,0.02,144.4,14.44,743.95,7.4395,6.62,1,0.018354,-0.019443,0.006832,0.1074,18576,1.59,8034,97159,0.124940048,1249.40048,16216,4634,20850,3.499352611,,0.385323741,4.659904077,0.124940048,0.054196643,0.031079137,0.07529976,0.083932854,0.064364508,0.010935252,,0.087523992,61.88471354,1.743827153
BISH-BABOGAYA11-1A-1U-9B,0.02,144.6,14.46,743.97,7.4397,6.62,1,0.018355,-0.019443,0.006792,0.1074,18481,1.52,8131,97527,0.119579437,1195.79437,16007,4632,20639,3.45574266,,0.393962886,4.725374291,0.119579437,0.046610785,0.031057706,0.074616018,0.090362905,0.062260768,0.009254324,,0.0773906,63.32922096,1.500780032
BISH-BABOGAYA11-1A-1U-9B,0.02,144.8,14.48,743.99,7.4399,6.62,1,0.018354,-0.019443,0.006792,0.1074,18619,1.48,8395,97341,0.115270098,1152.70098,16481,4678,21159,3.523086789,,0.396757881,4.600453708,0.115270098,0.044614585,0.029207429,0.069804811,0.08766955,0.061392315,0.008932369,,0.077490775,65.90453641,1.527508121
BISH-BABOGAYA11-1A-1U-9B,0.02,145,14.5,744.01,7.4401,6.62,1,0.018355,-0.019443,0.00681,0.1074,18325,1.55,8217,93501,0.119485648,1194.85648,16236,4528,20764,3.585689046,,0.395732999,4.503034097,0.119485648,0.046282027,0.031400501,0.072529378,0.090107879,0.067520709,0.011317665,,0.094719871,62.08565717,1.473926387
BISH-BABOGAYA11-1A-1U-9B,0.02,145.2,14.52,744.03,7.4403,6.63,1,0.018357,-0.019443,0.00681,0.1074,18471,1.48,8430,94827,0.1150889,1150.889,16201,4609,20810,3.515079193,,0.405093705,4.556799616,0.1150889,0.044305622,0.026381547,0.07433926,0.086833253,0.064344065,0.009754926,,0.084759916,61.29734969,1.679417132
BISH-BABOGAYA11-1A-1U-9B,0.02,145.4,14.54,744.05,7.4405,6.63,1,0.018355,-0.019443,0.006874,0.1074,18776,1.57,8132,98740,0.121501608,1215.01608,16105,4726,20831,3.407744393,,0.390379723,4.740050886,0.121501608,0.047621334,0.029667323,0.080024963,0.085881619,0.062118957,0.008688973,,0.071513236,59.23215342,1.605177993
BISH-BABOGAYA11-1A-1U-9B,0.02,145.6,14.56,744.07,7.4407,6.63,1,0.018355,-0.019443,0.006952,0.1074,18811,1.56,8209,99158,0.125546533,1255.46533,16250,4563,20813,3.561253561,,0.394416951,4.764233892,0.125546533,0.050209004,0.030173449,0.080959016,0.086244174,0.064286744,0.010810551,,0.086107922,58.84747774,1.664012755
BISH-BABOGAYA11-1A-1U-9B,0.02,145.8,14.58,744.09,7.4409,6.63,1,0.018355,-0.019443,0.006914,0.1074,19145,1.58,7796,102903,0.135005005,1350.05005,16314,4663,20977,3.498606048,,0.371645135,4.905515565,0.135005005,0.048672355,0.036087143,0.075225247,0.096295943,0.06097154,0.010535348,,0.078036723,65.21102636,1.348745036
BISH-BABOGAYA11-1A-1U-9B,0.02,146,14.6,744.11,7.4411,6.63,1,0.018355,-0.019443,0.007132,0.1074,18986,1.55,7549,99818,0.12279188,1227.9188,17059,4962,22021,3.437928255,,0.342809137,4.532855002,0.12279188,0.048680805,0.031515372,0.07084147,0.082966259,0.060533127,0.009263884,,0.075443787,63.98589699,1.544668583
BISH-BABOGAYA11-1A-1U-9B,0.02,146.2,14.62,744.13,7.4413,6.64,1,0.018356,-0.019443,0.007143,0.1074,19032,1.65,7748,99291,0.12377379,1237.7379,17431,4690,22121,3.71663113,,0.350255413,4.488540301,0.12377379,0.043668912,0.026400253,0.076217169,0.092762533,0.061073188,0.00818227,,0.066106647,58.89145923,1.654109603
BISH-BABOGAYA11-1A-1U-9B,0.02,146.4,14.64,744.15,7.4415,6.64,1,0.018353,-0.019443,0.007163,0.1074,19080,1.53,7596,100224,0.116741,1167.41,16982,4767,21749,3.562408223,,0.349257437,4.608211872,0.116741,0.04680675,0.028231183,0.079865741,0.082670468,0.058301531,0.009931491,,0.085072863,57.69948183,1.657980468
BISH-BABOGAYA11-1A-1U-9B,0.02,146.6,14.66,744.17,7.4417,6.64,1,0.018352,-0.019443,0.007163,0.1074,19115,1.41,7958,100114,0.116407833,1164.07833,17416,4799,22215,3.629089394,,0.358226424,4.506594643,0.116407833,0.051271663,0.027458924,0.074724285,0.088228674,0.058474004,0.010038262,,0.086233565,60.30963887,1.867213114
BISH-BABOGAYA11-1A-1U-9B,0.02,146.8,14.68,744.19,7.4419,6.64,1,0.018352,-0.019443,0.007174,0.1074,18593,1.43,7702,93882,0.111010708,1110.10708,17100,5033,22133,3.397575998,,0.347987168,4.241720508,0.111010708,0.047350111,0.026566665,0.067049203,0.087742285,0.056883387,0.010075453,,0.090761091,63.26280281,1.782312947
BISH-BABOGAYA11-1A-1U-9B,0.02,147,14.7,744.21,7.4421,6.64,1,0.018353,-0.019443,0.007105,0.1074,18608,1.43,7600,94244,0.111076006,1110.76006,17386,4770,22156,3.644863732,,0.343022206,4.253655895,0.111076006,0.046262863,0.028389601,0.06869471,0.084672324,0.060751038,0.007582596,,0.068264933,61.92115659,1.629570736
BISH-BABOGAYA11-1A-1U-9B,0.02,147.2,14.72,744.23,7.4423,6.64,1,0.018353,-0.019443,0.007106,0.1074,18564,1.44,7617,95231,0.11549721,1154.9721,17053,4809,21862,3.546059472,,0.348412771,4.356005855,0.11549721,0.041167322,0.028039521,0.065501784,0.079727381,0.054020675,0.009925899,,0.085940594,66.50209489,1.468189203
BISH-BABOGAYA11-1A-1U-9B,0.02,147.4,14.74,744.25,7.4425,6.64,1,0.018353,-0.019443,0.007111,0.1074,18829,1.45,7512,96958,0.113622925,1136.22925,17159,4826,21985,3.555532532,,0.341687514,4.410188765,0.113622925,0.044939732,0.028110075,0.067364112,0.092517626,0.058494428,0.008960655,,0.07886309,65.46792697,1.598705518
BISH-BABOGAYA11-1A-1U-9B,0.02,147.6,14.76,744.27,7.4427,6.64,1,0.018351,-0.019443,0.007083,0.1074,19022,1.75,7924,98449,0.116868398,1168.68398,17109,4950,22059,3.456363636,,0.35921846,4.462985629,0.116868398,0.042703658,0.024933134,0.072623419,0.089215286,0.061970171,0.00915726,,0.078355314,61.45380774,1.712727249
BISH-BABOGAYA11-1A-1U-9B,0.02,147.8,14.78,744.29,7.4429,6.64,1,0.018356,-0.019443,0.007043,0.1074,18557,1.44,7634,94163,0.119054116,1190.54116,17185,4805,21990,3.57648283,,0.347157799,4.282082765,0.119054116,0.042337426,0.026512051,0.067758072,0.089085948,0.060845839,0.011277854,,0.094728801,63.19664416,1.596912513
BISH-BABOGAYA11-1A-1U-9B,0.02,148,14.8,744.31,7.4431,6.64,1,0.018356,-0.019443,0.007057,0.1074,18501,1.46,7245,95816,0.122033585,1220.33585,16858,4759,21617,3.542340828,,0.335152889,4.432437434,0.122033585,0.04126382,0.036452792,0.068279595,0.087986307,0.053013832,0.008558079,,0.070128886,64.91598894,1.131979685
BISH-BABOGAYA11-1A-1U-9B,0.02,148.2,14.82,744.33,7.4433,6.64,1,0.018356,-0.019443,0.007058,0.1074,18888,1.49,7442,98713,0.120686482,1206.86482,17014,4720,21734,3.604661017,,0.342412809,4.541869881,0.120686482,0.048725499,0.033265851,0.070488635,0.085534186,0.054568878,0.007913868,,0.06557377,64.43407339,1.464730272
BISH-BABOGAYA11-1A-1U-9B,0.02,148.4,14.84,744.35,7.4435,6.64,1,0.018356,-0.019443,0.007058,0.1074,18731,1.49,7487,97653,0.116973434,1169.73434,16836,4733,21569,3.557151912,,0.34711855,4.52746998,0.116973434,0.038249339,0.024943206,0.068941536,0.083777644,0.060271686,0.010199824,,0.08719778,65.67115041,1.533457207
BISH-BABOGAYA11-1A-1U-9B,0.02,148.6,14.86,744.37,7.4437,6.64,1,0.018357,-0.019443,0.007031,0.1074,18868,1.61,7648,99867,0.121736689,1217.36689,16598,4776,21374,3.475293132,,0.35781791,4.672358941,0.121736689,0.038879012,0.029755778,0.075699448,0.091372696,0.060681201,0.009216805,,0.075710992,61.72249685,1.30660378
BISH-BABOGAYA11-1A-1U-9B,0.02,148.8,14.88,744.39,7.4439,6.64,1,0.018357,-0.019443,0.006957,0.1074,18480,1.59,7701,94315,0.119356217,1193.56217,16554,4509,21063,3.671324019,,0.365617433,4.477757205,0.119356217,0.038835873,0.028106158,0.069173432,0.08773679,0.059535679,0.009447847,,0.079156722,64.73232678,1.381756731
BISH-BABOGAYA11-1A-1U-9B,0.02,149,14.9,744.41,7.4441,6.64,1,0.018357,-0.019443,0.006913,0.1074,18612,1.61,7955,96699,0.12658713,1265.8713,16283,4588,20871,3.549040976,,0.381150879,4.633175219,0.12658713,0.042499162,0.028508457,0.071630492,0.091514542,0.062622778,0.011355469,,0.089704769,64.68160541,1.490756304
BISH-BABOGAYA11-1A-1U-9B,0.02,149.2,14.92,744.43,7.4443,6.64,1,0.018357,-0.019443,0.006837,0.1074,18793,1.6,7948,98499,0.126557537,1265.57537,15852,4613,20465,3.436375461,,0.388370388,4.813046665,0.126557537,0.041925238,0.027559247,0.073931102,0.088052773,0.066064012,0.009137552,,0.072200772,65.10178443,1.521276615
BISH-BABOGAYA11-1A-1U-9B,0.02,149.4,14.94,744.45,7.4445,6.64,1,0.018354,-0.019443,0.006751,0.1074,18307,1.47,7617,94138,0.121734893,1217.34893,15997,4523,20520,3.536811851,,0.37119883,4.587621832,0.121734893,0.0458577,0.03162768,0.071150097,0.099902534,0.069152047,0.011598441,,0.095276221,64.47808261,1.449922979
BISH-BABOGAYA11-1A-1U-9B,0.02,149.6,14.96,744.47,7.4447,6.64,1,0.018354,-0.019443,0.00668,0.1074,18293,1.45,7750,93042,0.128773815,1287.73815,15937,4533,20470,3.515773219,,0.378602833,4.545285784,0.128773815,0.046262824,0.034391793,0.075915975,0.087103078,0.065657059,0.0086468,,0.067147193,59.87258655,1.34517046
BISH-BABOGAYA11-1A-1U-9B,0.02,149.8,14.98,744.49,7.4449,6.65,1,0.018355,-0.019443,0.006707,0.1074,18077,1.57,7230,90802,0.122788046,1227.88046,15910,4434,20344,3.588182228,,0.355387338,4.463330712,0.122788046,0.04989186,0.034014943,0.069946913,0.09069013,0.064441604,0.011846245,,0.096477182,63.8102601,1.466763005
BISH-BABOGAYA11-1A-1U-9B,0.02,150,15,744.51,7.4451,6.65,1,0.018356,-0.019443,0.006691,0.1074,18358,1.64,7797,94204,0.125688976,1256.88976,15901,4419,20320,3.598325413,,0.38371063,4.636023622,0.125688976,0.045177165,0.032972441,0.078346457,0.089616142,0.072834646,0.00984252,,0.078308536,59.1733666,1.370149241
BISH-BABOGAYA11-1A-1U-9B,0.02,150.2,15.02,744.53,7.4453,6.65,1,0.018358,-0.019443,0.006733,0.1074,18166,1.47,7976,94507,0.131957443,1319.57443,15932,4370,20302,3.64576659,,0.392867698,4.655058615,0.131957443,0.042458871,0.029504482,0.074967983,0.094128657,0.067234755,0.010688602,,0.081000373,62.0939557,1.439065122
BISH-BABOGAYA11-1A-1U-9B,0.02,150.4,15.04,744.55,7.4455,6.65,1,0.018358,-0.019443,0.006756,0.1074,18388,1.61,7650,96917,0.129314682,1293.14682,15494,4380,19874,3.537442922,,0.384925028,4.876572406,0.129314682,0.047499245,0.038240918,0.070594747,0.097413706,0.060732615,0.007446916,,0.057587549,69.07840333,1.24210525
BISH-BABOGAYA11-1A-1U-9B,0.02,150.6,15.06,744.57,7.4457,6.65,1,0.018354,-0.019443,0.006863,0.1074,18478,1.44,7905,97059,0.12385188,1238.5188,16016,4670,20686,3.429550321,,0.382142512,4.692013922,0.12385188,0.049502079,0.033355893,0.070627478,0.099729286,0.067388572,0.010925263,,0.088212334,66.43326443,1.484057974
BISH-BABOGAYA11-1A-1U-9B,0.02,150.8,15.08,744.59,7.4459,6.65,1,0.018355,-0.019443,0.006841,0.1074,18427,1.59,7878,96689,0.123416328,1234.16328,15712,4731,20443,3.321073769,,0.385364183,4.729687424,0.123416328,0.038203786,0.030523896,0.076945654,0.089761777,0.073521499,0.012131292,,0.09829568,61.46789556,1.251602548
BISH-BABOGAYA11-1A-1U-9B,0.02,151,15.1,744.61,7.4461,6.64,1,0.018357,-0.019443,0.00681,0.1074,18467,1.56,7919,97969,0.128684328,1286.84328,15596,4523,20119,3.44815388,,0.393608032,4.869476614,0.128684328,0.045429693,0.034991799,0.079079477,0.088771808,0.067597793,0.009990556,,0.077636153,61.57699568,1.298295438
BISH-BABOGAYA11-1A-1U-9B,0.02,151.2,15.12,744.63,7.4463,6.64,1,0.018353,-0.019443,0.006878,0.1074,18461,1.48,7964,98411,0.142676959,1426.76959,15436,4385,19821,3.52018244,,0.401796075,4.96498663,0.142676959,0.03632511,0.029715958,0.080873821,0.093638061,0.068866354,0.012007467,,0.084158416,61.3917652,1.222410868
BISH-BABOGAYA11-1A-1U-9B,0.02,151.4,15.14,744.65,7.4465,6.64,1,0.018355,-0.019443,0.006955,0.1074,18315,1.65,7811,97466,0.12777889,1277.7889,15492,4480,19972,3.458035714,,0.391097537,4.880132185,0.12777889,0.045563789,0.036601242,0.080512718,0.092329261,0.073502904,0.009863809,,0.077194357,60.61318393,1.244870024
BISH-BABOGAYA11-1A-1U-9B,0.02,151.6,15.16,744.67,7.4467,6.64,1,0.018355,-0.019443,0.006955,0.1074,18608,1.52,7834,102100,0.123740935,1237.40935,15233,4623,19856,3.295046507,,0.394540693,5.142022562,0.123740935,0.047391217,0.031023368,0.082091056,0.089292909,0.068342063,0.009468171,,0.076516077,62.6380365,1.527597423
BISH-BABOGAYA11-1A-1U-9B,0.02,151.8,15.18,744.69,7.4469,6.64,1,0.018353,-0.019443,0.006955,0.1074,18762,1.46,8001,102435,0.132992071,1329.92071,15247,4679,19926,3.258602265,,0.401535682,5.140770852,0.132992071,0.041955234,0.037087223,0.088025695,0.094298906,0.067299006,0.010288066,,0.077358491,58.40079822,1.131258439
BISH-BABOGAYA11-1A-1U-9B,0.02,152,15.2,744.71,7.4471,6.64,1,0.018355,-0.019443,0.006934,0.1074,18941,1.64,8016,105423,0.135802469,1358.02469,15149,4453,19602,3.401976196,,0.408937863,5.378175696,0.135802469,0.046321804,0.03157841,0.10197939,0.101265177,0.071829405,0.009029691,,0.06649136,52.73786886,1.466882088
BISH-BABOGAYA11-1A-1U-9B,0.02,152.2,15.22,744.73,7.4473,6.64,1,0.018357,-0.019443,0.006899,0.1074,18707,1.53,8038,102171,0.144674738,1446.74738,15048,4444,19492,3.386138614,,0.412374307,5.241688898,0.144674738,0.036835625,0.034629592,0.098758465,0.096655038,0.073312128,0.010619741,,0.073404255,53.07584416,1.063703696
BISH-BABOGAYA11-1A-1U-9B,0.02,152.4,15.24,744.75,7.4475,6.64,1,0.018358,-0.019443,0.006917,0.1074,18155,1.73,7909,97305,0.132280665,1322.80665,14709,4417,19126,3.330088295,,0.413520862,5.08757712,0.132280665,0.047213218,0.038220224,0.094060441,0.098661508,0.082348635,0.011920945,,0.090118577,54.0883826,1.235294121
BISH-BABOGAYA11-1A-1U-9B,0.02,152.6,15.26,744.77,7.4477,6.64,1,0.018353,-0.019443,0.006884,0.1074,18615,1.51,7980,105528,0.142978317,1429.78317,14470,4393,18863,3.293876622,,0.423050416,5.59444415,0.142978317,0.050999311,0.036420506,0.098976833,0.090176536,0.072257859,0.009966601,,0.069707082,56.52276377,1.400291116
